,id,item_number,description,vendor_name,stock_units,inventory_value,unit_cost,del_time,order_frequency_days,qty_unit_cd,inv_class_cd,service_level,purchasing_method,min,max,comment,movement_last_year,usage_last_year,movement_two_year,usage_two_year,movement_three_year,usage_three_year
611,11594,69-43493-2,Nut Position Sensor  Aileron,"The Boeing Comp, Spare Dist Cent",3.0000,969.000000,323.00,8,10.0,EA,BATCH,,min-max,1.0,3.0,,0,0,1,1,4,2
612,11635,BACB30NN4K4,Bolt,Wencor West,209.0000,209.000000,1.00,9,100.0,EA,BATCH,,,,,,2,200,4,206,4,145
613,11639,BACC10BN400L5ME,Clamp,Lufthansa Technik AG,2.0000,38.666660,19.33,40,10.0,EA,BATCH,,min-max,1.0,1.0,,1,1,1,1,1,1
614,11639,BACC10BN400L5ME,Clamp,Lufthansa Technik AG,2.0000,38.666660,19.33,40,10.0,EA,BATCH,,min-max,1.0,2.0,,1,1,1,1,1,1
615,11639,BACC10BN400L5ME,Clamp,Lufthansa Technik AG,2.0000,38.666660,19.33,40,10.0,EA,BATCH,,min-max,1.0,1.0,,1,1,1,1,1,1
616,11639,BACC10BN400L5ME,Clamp,Lufthansa Technik AG,2.0000,38.666660,19.33,40,10.0,EA,BATCH,,min-max,1.0,2.0,,1,1,1,1,1,1
617,11676,BAC27NCT0176,Decal,"The Boeing Comp, Spare Dist Cent",2.0000,24.000000,12.00,12,10.0,EA,BATCH,,,,,,3,5,10,13,11,8
618,11682,BACB30NN3K10,Bolt,"The Boeing Comp, Spare Dist Cent",589.0000,589.000000,1.00,24,100.0,EA,BATCH,,,,,,8,226,8,980,5,368
619,11715,BACB30NN4K3,Bolt,"Proponent , INC. (Kapco)",258.0000,258.000000,1.00,19,100.0,EA,BATCH,,,,,,5,196,2,212,3,191
620,11728,674-1033-2204,Lens Cap Ay  Ind Ann Lt,Avio-Diepen BV,2.0000,886.000000,443.00,118,10.0,EA,BATCH,,,,,,2,0,3,1,2,3
621,11743,9111M35P03,"BALANCE SCREW, SOCKET HEAD (16,8G)",PDQ Air Spares Ltd.,21.0000,315.000000,15.00,45,10.0,EA,BATCH,,min-max,3.0,3.0,,0,0,0,0,2,0
622,11757,AS20624,Nut     Bihex - Rod End,Rolls-Royce Aero Repair & Overhaul (UK),228.0000,228.000000,1.00,9,10.0,EA,BATCH,,,,,,1,2,3,4,5,48
623,11759,AS43013-123,Seal,Boeing Distribution Services INC. (KLX),80.0000,0.000000,0.00,37,100.0,EA,BATCH,,,,,,17,30,17,26,18,38
624,11783,BACB30NN4K6,Bolt,Boeing Distribution Services INC. (KLX),549.0000,549.000000,1.00,12,100.0,EA,BATCH,,,,,,1,50,6,420,3,152
625,11789,BACC10GU105,Clamp,"The Boeing Comp, Spare Dist Cent",42.0000,13.999860,0.33,13,100.0,EA,BATCH,,,,,,3,17,6,17,8,32
626,11790,BACC15AJ2,Clip,Boeing Distribution Services INC. (KLX),571.0000,0.000000,0.00,13,100.0,EA,BATCH,,,,,,10,46,24,248,39,405
627,11818,BACB30NN3K5,Bolt,"The Boeing Comp, Spare Dist Cent",3299.0000,3299.000000,1.00,30,100.0,EA,BATCH,,,,,,27,2846,25,6482,22,5165
628,11822,BACB30NX6K3X,Bolt,"The Boeing Comp, Spare Dist Cent",318.0000,477.000000,1.50,20,100.0,EA,BATCH,,,,,,12,195,24,314,32,449
629,11829,BACB30NW8K11Y,Bolt,,77.0000,77.000000,1.00,21,10.0,EA,BATCH,,,,,,1,1,3,1,3,3
630,11830,BACB30NW8K4,Bolt,"The Boeing Comp, Spare Dist Cent",60.0000,60.000000,1.00,16,100.0,EA,BATCH,,,,,,3,26,5,62,7,40
631,11842,BACB30NX6K6X,Bolt,Boeing Distribution Services INC. (KLX),31.0000,31.000000,1.00,14,100.0,EA,BATCH,,,,,,5,57,11,99,26,413
632,11843,BACB30NX8K8X,Bolt,Boeing Distribution Services INC. (KLX),110.0000,110.000000,1.00,6,100.0,EA,BATCH,,,,,,1,10,3,32,6,25
633,11880,BACB30XD3K6,BOLT,"The Boeing Comp, Spare Dist Cent",57.0000,57.000000,1.00,10,10.0,EA,BATCH,,min-max,75.0,225.0,MAX,22,248,1,50,2,70
634,11894,80-759,WASHER,Goodrich Corporation,148.0000,2516.000000,17.00,107,10.0,EA,BATCH,,min-max,12.0,24.0,,1,12,1,12,1,12
635,11913,BACB30NX10K14,Bolt,,67.0000,134.000000,2.00,21,10.0,EA,BATCH,,,,,,4,9,1,1,2,6
636,11924,BACB30NX6K5,Bolt,"The Boeing Comp, Spare Dist Cent",547.0000,547.000000,1.00,24,100.0,EA,BATCH,,,,,,5,304,2,30,4,23
637,11930,BAC707GRAY,Eclipse Gloss Bac 707 Gray,AkzoNobel Aerospace Coatings,18.0000,1674.000000,93.00,52,10.0,LI,BATCH,,,,,,8,32,5,20,14,70
638,11939,BACB30LH5-9,BOLT,Boeing Distribution Services INC. (KLX),2.0000,14.000000,7.00,20,10.0,EA,BATCH,,,,,,4,80,3,8,1,1
639,11953,BACB30NN4K8,Bolt,"The Boeing Comp, Spare Dist Cent",200.0000,400.000000,2.00,10,100.0,EA,BATCH,,,,,,3,300,3,198,5,354
640,11957,BACB30NX6K5X,Bolt,"The Boeing Comp, Spare Dist Cent",207.0000,207.000000,1.00,20,100.0,EA,BATCH,,,,,,14,142,18,119,32,427
641,11964,BAC27TTR0038,MARKER,"The Boeing Comp, Spare Dist Cent",13.0000,117.000000,9.00,7,10.0,EA,BATCH,,,,,,3,3,5,5,0,0
642,11997,BACB30XD3K4,BOLT,Boeing Distribution Services INC. (KLX),206.0000,309.000000,1.50,10,10.0,EA,BATCH,,min-max,75.0,225.0,,34,479,4,94,3,78
643,12021,BACB30PN12-32M,BOLT,Boeing Distribution Services INC. (KLX),33.0000,5973.000000,181.00,45,10.0,EA,BATCH,,min-max,16.0,16.0,737Max Mótorskipti 13.12.22,17,-12,9,16,5,4
644,12022,BACB30PN5-5,Bolt,"The Boeing Comp, Spare Dist Cent",50.0000,5600.000000,112.00,107,10.0,EA,BATCH,,min-max,30.0,50.0,,0,0,1,30,0,0
645,12026,BACB30VF3K9,Bolt,Boeing Distribution Services INC. (KLX),43.0000,86.000000,2.00,12,100.0,EA,BATCH,,,,,,2,20,2,2,4,32
646,12029,BACB30XD3K5,Bolt,"Boeing Distribution, Inc (Aviall)",173.0000,346.000000,2.00,41,100.0,EA,BATCH,,,75.0,225.0,,41,1097,16,309,5,290
647,12042,7588429,Element-Filter Idg,"The Boeing Comp, Spare Dist Cent",23.0000,862.500000,37.50,47,10.0,EA,BATCH,,,,,"ATH Seal Dynamics, low price",44,35,43,30,31,26
648,12053,BACC30M10,Collar,Boeing Distribution Services INC. (KLX),324.0000,324.000000,1.00,12,100.0,EA,BATCH,,,,,,7,110,10,161,16,76
649,12082,BACC30M16,Collar,"The Boeing Comp, Spare Dist Cent",15.0000,45.000000,3.00,25,10.0,EA,BATCH,,,,,,2,5,7,22,8,46
650,12091,BAC1522398-7427,Bumper,"Proponent , INC. (Kapco)",30.0000,795.000000,26.50,40,10.0,FT,BATCH,,,,,,1,6,2,34,4,40
651,12122,8202-01-1207,"PLATE , BAFFLE (POST SB E33-3-218SB)",Satair A/S,5.0000,520.000000,104.00,18,10.0,EA,BATCH,,,,,,1,1,5,7,7,9
652,12123,8-348-02,Sensor Position Ind And Auto Restow,"The Boeing Comp, Spare Dist Cent",2.0000,1041.000000,520.50,23,10.0,EA,BATCH,,,,,,3,3,4,2,1,1
653,12158,A35794,Clip,Safran Landing Systems,56.0000,0.000000,0.00,80,100.0,EA,BATCH,,,,,,11,24,17,32,4,8
654,12181,BACB30NY6K7X,Bolt,"The Boeing Comp, Spare Dist Cent",10.0000,140.000000,14.00,11,10.0,EA,BATCH,,,,,,4,9,1,11,9,22
655,12183,BACB30NZ6K10X,BOLT,"The Boeing Comp, Spare Dist Cent",6.0000,0.000000,0.00,35,10.0,EA,BATCH,,,,,,1,2,0,0,6,-3
656,12196,BACB30ZE4K6,BOLT,"The Boeing Comp, Spare Dist Cent",26.0000,910.000000,35.00,6,10.0,EA,BATCH,,min-max,10.0,30.0,,4,29,2,-6,2,9
657,12215,BACC30R6,Collar,"The Boeing Comp, Spare Dist Cent",325.0000,0.000000,0.00,28,100.0,EA,BATCH,,,,,,4,171,2,297,15,378
658,12216,BACC45FT18-8P,CONNECTOR,"The Boeing Comp, Spare Dist Cent",2.0000,87.000000,43.50,15,10.0,EA,BATCH,,,,,,3,3,3,5,3,3
659,12268,9111M35P10,"BALANCE SCREW, SOCKET HEAD (16,8G)","The Boeing Comp, Spare Dist Cent",38.0000,1368.000000,36.00,10,10.0,EA,BATCH,,min-max,3.0,3.0,,0,0,0,0,0,0
660,12275,A35793,"Indicator, wear",Safran Landing Systems,11.0000,0.000000,0.00,37,100.0,EA,BATCH,,,,,,11,23,15,30,4,8
661,12283,A21600600000,CLAMP,Aviointeriors S.P.A.,1607.0000,0.000000,0.00,186,10.0,EA,BATCH,,,,,,2,110,3,205,3,314
662,12284,A35860-7,Nut,Safran Landing Systems,63.0000,882.000000,14.00,44,100.0,EA,BATCH,,min-max,40.0,140.0,,10,96,3,1,0,0
663,12316,BACB30NW6K3X,Bolt,Boeing Distribution Services INC. (KLX),156.0000,156.000000,1.00,12,10.0,EA,BATCH,,,,,,8,179,9,191,14,93
664,12317,BACB30NW8K12X,Bolt,"The Boeing Comp, Spare Dist Cent",22.0000,132.000000,6.00,40,10.0,EA,BATCH,,,,,,1,1,5,12,6,18
665,12318,BACB30NW8K8X,Bolt,Boeing Distribution Services INC. (KLX),68.0000,204.000000,3.00,19,10.0,EA,BATCH,,,,,,9,91,11,72,10,190
666,12322,BACB30NX8K5,Bolt,"The Boeing Comp, Spare Dist Cent",249.0000,249.000000,1.00,17,100.0,EA,BATCH,,,,,,7,160,3,19,7,39
667,12328,AN970-3,Washer,B/E Aerospace Cons Mng,126.0000,0.000000,0.00,23,100.0,EA,BATCH,,,,,,1,1,10,111,6,27
668,12336,AF888,Kit,"The Boeing Comp, Spare Dist Cent",4.0000,204.000000,51.00,82,10.0,EA,BATCH,,,,,,4,0,3,6,0,0
669,12347,BACB30NW6K5X,Bolt,Boeing Distribution Services INC. (KLX),182.0000,364.000000,2.00,9,100.0,EA,BATCH,,,,,,8,116,13,310,21,185
670,12348,BACB30NW8K4X,Bolt,Boeing Distribution Services INC. (KLX),171.0000,513.000000,3.00,16,10.0,EA,BATCH,,,,,,4,15,5,16,4,23
671,12360,AIRMAN750,Headset,"The Boeing Comp, Spare Dist Cent",39.0000,5316.999870,136.33,116,10.0,EA,BATCH,,min-max,1.0,3.0,MAX Boeing RSPL,4,5,0,0,1,2
672,12362,AN3H5A,Bolt    Bolt-Machine,"Boeing Distribution, Inc (Aviall)",112.0000,0.000000,0.00,17,100.0,EA,BATCH,,,,,,10,58,5,14,1,8
673,12366,AN960C716,Washer,,617.0000,0.000000,0.00,21,100.0,EA,BATCH,,,,,,4,4,3,9,5,11
674,12371,BACB30NM4K13,Bolt,,40.0000,0.000000,0.00,21,10.0,EA,BATCH,,,,,,4,7,5,11,1,12
675,12385,BACB30NW6K5,Bolt,"The Boeing Comp, Spare Dist Cent",276.0000,552.000000,2.00,23,100.0,EA,BATCH,,,,,,5,229,13,113,9,70
676,12390,BACB30NX6K4,Bolt,"The Boeing Comp, Spare Dist Cent",478.0000,478.000000,1.00,21,100.0,EA,BATCH,,,,,,11,515,12,196,6,143
677,12407,69-77135-1,Seal Fuel  10 X 18 Tank Access Door,Wencor West,30.0000,390.000000,13.00,20,10.0,EA,BATCH,,,,,,24,50,16,50,28,188
678,12409,6D187-6,Valve-Shutoff,"The Boeing Comp, Spare Dist Cent",6.0000,1056.000000,176.00,6,10.0,EA,BATCH,,min-max,1.0,1.0,,0,0,3,1,0,0
679,12423,7451MT987,Ring,SEMAN-FAA Repair Station PERU,14.0000,2590.000000,185.00,25,10.0,EA,BATCH,,min-max,8.0,8.0,"ATH Seal Dynamics, low price",0,0,2,6,2,0
680,12423,7451MT987,Ring,SEMAN-FAA Repair Station PERU,14.0000,2590.000000,185.00,25,10.0,EA,BATCH,,min-max,4.0,6.0,,0,0,2,6,2,0
681,12423,7451MT987,Ring,SEMAN-FAA Repair Station PERU,14.0000,2590.000000,185.00,25,10.0,EA,BATCH,,min-max,8.0,8.0,"ATH Seal Dynamics, low price",0,0,2,6,2,0
682,12423,7451MT987,Ring,SEMAN-FAA Repair Station PERU,14.0000,2590.000000,185.00,25,10.0,EA,BATCH,,min-max,4.0,6.0,,0,0,2,6,2,0
683,12435,BACB30LJ4-4,BOLT,"The Boeing Comp, Spare Dist Cent",24.0000,48.000000,2.00,3,10.0,EA,BATCH,,,,,,3,6,4,12,5,3
684,12507,A35903,Screw,Safran Landing Systems,10.0000,0.000000,0.00,70,100.0,EA,BATCH,,min-max,6.0,12.0,FOC,2,4,0,0,2,6
685,12520,BACB30MY8K5,Bolt,"The Boeing Comp, Spare Dist Cent",68.0000,136.000000,2.00,11,100.0,EA,BATCH,,,,,,3,11,5,33,3,9
686,12540,BACB30NX6K12X,Bolt,,16.0000,16.000000,1.00,21,100.0,EA,BATCH,,min-max,15.0,25.0,AOG 767,2,6,0,0,9,20
687,12549,BACB30LE4DU19,BOLT,Boeing Distribution Services INC. (KLX),3.0000,1440.000000,480.00,20,10.0,EA,BATCH,,,,,,2,3,3,5,7,5
688,12559,68-1273,O-ring,Goodrich Corporation,13.0000,0.000000,0.00,25,100.0,EA,BATCH,,,,,,19,21,4,6,0,0
689,12576,73-00015-10001,FZ-G1 Docking Cable L.Exit,Scandinavian Avionics A/S,10.0000,7230.000000,723.00,142,10.0,EA,BATCH,,,,,,3,1,12,8,5,3
690,12577,7387,Lamp    Psu Pax Info Sign,Boeing Distribution Services INC. (KLX),1123.0000,0.000000,0.00,11,100.0,EA,BATCH,,,,,,6,297,6,-180,7,880
691,12578,7515128,Filter Element,"The Boeing Comp, Spare Dist Cent",3.0000,285.000000,95.00,23,10.0,EA,BATCH,,,,,"ATH Seal Dynamics, low price",1,1,3,4,5,5
692,12600,BACC30AB8SY,Collar,"The Boeing Comp, Spare Dist Cent",99.0000,693.000000,7.00,16,10.0,EA,BATCH,,,,,,1,35,0,0,6,37
693,12607,BACB30NY6K7,Bolt,"The Boeing Comp, Spare Dist Cent",291.0000,291.000000,1.00,27,100.0,EA,BATCH,,,,,,2,26,1,30,9,26
694,12618,ACIFL00347-764,"COVER, SEAT TRACK, 2m",Airline Components International Ltd.,52.0000,1040.000000,20.00,64,10.0,ME,BATCH,,,,,,6,102,10,113,6,49
695,12622,740007,Dischrgr Static Discharger,"Boeing Distribution, Inc (Aviall)",12.0000,369.000000,30.75,20,10.0,EA,BATCH,,,,,,21,22,26,28,17,23
696,12634,BACB30NN4K9,Bolt,"The Boeing Comp, Spare Dist Cent",101.0000,202.000000,2.00,18,10.0,EA,BATCH,,,,,,5,93,1,6,3,301
697,12651,BACB30NX8K6X,Bolt,Boeing Distribution Services INC. (KLX),154.0000,308.000000,2.00,11,10.0,EA,BATCH,,,,,,6,143,6,72,10,68
698,12652,BACB30NY6K8,Bolt,Boeing Distribution Services INC. (KLX),79.0000,158.000000,2.00,8,100.0,EA,BATCH,,,,,,2,7,5,15,1,2
699,12688,BACB30VF4K12,Bolt,,419.0000,419.000000,1.00,21,10.0,EA,BATCH,,,,,,5,-41,1,1,2,51
700,12693,BACR12BM211,Ring    Ring-Backup,"The Boeing Comp, Spare Dist Cent",22.0000,22.000000,1.00,11,100.0,EA,BATCH,,min-max,10.0,20.0,2 STK Í BREMSU,47,85,31,61,6,12
701,12694,BACR15BA6D6C,Rivet,Boeing Distribution Services INC. (KLX),20.0000,20.000000,1.00,32,100.0,OZ,BATCH,,,,,,6,16,5,7,5,15
702,12696,BACR15CE5M6,RIVET,"The Boeing Comp, Spare Dist Cent",110.0000,0.000000,0.00,5,10.0,OZ,BATCH,,,,,,3,1,6,4,3,1
703,12709,BACR15FT6D5C,Rivet,"The Boeing Comp, Spare Dist Cent",559.0000,2236.000000,4.00,39,10.0,OZ,BATCH,,,,,,8,19,5,7,12,12
704,12712,BACR15FV6KE5,Rivet,"The Boeing Comp, Spare Dist Cent",139.0000,834.000000,6.00,9,10.0,OZ,BATCH,,,,,,2,2,8,5,4,7
705,12717,BACS21EE3R,Stud,Boeing Distribution Services INC. (KLX),30.0000,60.000000,2.00,17,10.0,EA,BATCH,,,,,,5,21,2,2,3,1
706,12722,A35974,Piston,Safran Landing Systems,0.0000,0.000000,0.00,56,100.0,EA,BATCH,,min-max,6.0,12.0,,1,4,4,12,1,6
707,12737,BACB30MY6K2,Bolt,"The Boeing Comp, Spare Dist Cent",396.0000,396.000000,1.00,17,100.0,EA,BATCH,,,,,,3,46,4,51,7,316
708,12738,BACB30NN4K12,Bolt,"The Boeing Comp, Spare Dist Cent",213.0000,426.000000,2.00,33,10.0,EA,BATCH,,,,,,13,191,15,252,7,587
709,12757,BACB30NY6K9,Bolt,,67.0000,67.000000,1.00,21,10.0,EA,BATCH,,,,,,2,26,3,26,3,5
710,12765,95-524,Adapter Hydrolic,Goodrich Corporation,7.0000,280.000000,40.00,95,100.0,EA,BATCH,,min-max,5.0,5.0,757,3,3,1,1,0,0
711,12768,BACB30MY5K5,Bolt,"The Boeing Comp, Spare Dist Cent",88.0000,88.000000,1.00,13,100.0,EA,BATCH,,,,,,1,10,10,68,8,26
712,12778,A35789,Spring,Safran Landing Systems,111.0000,0.000000,0.00,52,100.0,EA,BATCH,,,,,,11,72,15,80,5,30
713,12787,BACB30NW6K4,Bolt,"The Boeing Comp, Spare Dist Cent",656.0000,656.000000,1.00,25,100.0,EA,BATCH,,,,,,8,279,9,81,11,215
714,12788,BACB30NW8K10X,Bolt,Boeing Distribution Services INC. (KLX),62.0000,248.000000,4.00,14,100.0,EA,BATCH,,,,,,3,29,5,18,9,48
715,12789,BACB30NW8K6,Bolt,"The Boeing Comp, Spare Dist Cent",54.0000,108.000000,2.00,14,100.0,EA,BATCH,,,,,,6,43,6,57,8,50
716,12796,A1-26-0086-002,Tamper Seal,"Boeing Distribution, Inc (Aviall)",18.0000,54.000000,3.00,9,10.0,EA,BATCH,,,,,,53,452,23,109,27,105
717,12798,ABS0731A01,Spacer,Satair A/S,538.0000,538.000000,1.00,22,10.0,EA,BATCH,,,,,,12,537,5,210,2,540
718,12805,BACN11AG06,Nutplate,"The Boeing Comp, Spare Dist Cent",73.0000,24.333090,0.33,11,100.0,EA,BATCH,,,,,,4,16,3,34,1,8
719,12822,BACR15FT6D8C,Rivet,"The Boeing Comp, Spare Dist Cent",162.0000,810.000000,5.00,29,10.0,OZ,BATCH,,,,,,7,3,4,5,4,5
720,12876,9609M43P02,Washer - flat,General Electric Company,99.0000,99.000000,1.00,7,10.0,EA,BATCH,,min-max,2.0,10.0,,0,0,0,0,0,0
721,12884,BACB30NN5K9,Bolt,"The Boeing Comp, Spare Dist Cent",1.0000,3.000000,3.00,7,10.0,EA,BATCH,,,,,,2,13,0,0,6,32
722,12898,BACS38J2,Strap,"The Boeing Comp, Spare Dist Cent",2475.0000,2475.000000,1.00,30,100.0,EA,BATCH,,,,,,5,101,5,21,7,50
723,12899,BACT12AC12,Terminal,Boeing Distribution Services INC. (KLX),449.0000,0.000000,0.00,12,100.0,EA,BATCH,,,,,,4,44,4,67,1,20
724,12903,AB0476901,FILTER,"The Boeing Comp, Spare Dist Cent",2.0000,191.000000,95.50,64,10.0,EA,BATCH,,min-max,2.0,2.0,,0,0,0,0,0,0
725,12906,91-0456-1,GASKET - ACCESS PNL,"Boeing Distribution, Inc (Aviall)",4.0000,396.000000,99.00,7,10.0,EA,BATCH,,min-max,4.0,4.0,,0,0,0,0,0,0
726,12914,BACB30MY6K3,Bolt,Wencor West,864.0000,864.000000,1.00,12,100.0,EA,BATCH,,,,,,8,147,7,67,15,943
727,12918,BACB30NN4K18,Bolt,"The Boeing Comp, Spare Dist Cent",98.0000,294.000000,3.00,11,10.0,EA,BATCH,,,,,,4,7,7,18,7,30
728,12930,BACB30VF4K11,Bolt,"The Boeing Comp, Spare Dist Cent",58.0000,14.500000,0.25,5,10.0,EA,BATCH,,,,,,3,-40,2,5,4,59
729,12934,A35813,Washer,Safran Landing Systems,64.0000,448.000000,7.00,44,100.0,EA,BATCH,,,,,,11,90,1,9,0,0
730,12958,BACR15FT5D4C,Rivet,,46.0000,23.000000,0.50,21,100.0,OZ,BATCH,,,,,,1,1,5,5,2,0
731,12966,BACB30NW6K9X,Hi-Lock,Wencor West,244.0000,244.000000,1.00,9,100.0,EA,BATCH,,,,,,1,20,8,8,3,13
732,12985,AN960JD10,Washer,Boeing Distribution Services INC. (KLX),798.0000,0.000000,0.00,14,100.0,EA,BATCH,,,,,,21,1285,12,1472,9,399
733,12987,ARM877,Seal,Satair A/S,8.0000,4512.000000,564.00,39,10.0,EA,BATCH,,,,,,2,2,2,0,3,3
734,13010,9111M35P06,"BALANCE SCREW, SOCKET HEAD (27,4G)","CFM International, Inc.",21.0000,861.000000,41.00,34,10.0,EA,BATCH,,min-max,3.0,6.0,,0,0,0,0,2,1
735,13019,BACB30MY8K6,Bolt,Boeing Distribution Services INC. (KLX),34.0000,68.000000,2.00,10,100.0,EA,BATCH,,,,,,1,6,6,17,6,16
736,13036,BACB30NW5K5,Bolt,"The Boeing Comp, Spare Dist Cent",36.0000,36.000000,1.00,8,100.0,EA,BATCH,,,,,,4,26,2,-2,6,36
737,13051,AN3C4A,BOLT,Goodrich Corporation,94.0000,188.000000,2.00,11,10.0,EA,BATCH,,min-max,10.0,20.0,,3,3,1,3,0,0
738,13069,BACP11K8,Packing,"The Boeing Comp, Spare Dist Cent",12.0000,3.428520,0.29,11,100.0,EA,BATCH,,,,,,2,5,11,22,4,9
739,13073,BACR15GF6D5,Rivet,"The Boeing Comp, Spare Dist Cent",35.0000,157.500000,4.50,27,10.0,OZ,BATCH,,,,,,16,12,15,11,11,23
740,13075,BACS12GR3L14,Screw,Boeing Distribution Services INC. (KLX),1660.0000,3320.000000,2.00,21,100.0,EA,BATCH,,,,,,1,500,3,1200,3,700
741,13082,AN3C5A,Bolt,Safran Landing Systems,112.0000,0.000000,0.00,44,10.0,EA,BATCH,,min-max,4.0,8.0,ITS-44281 Req. Sverrir Birgiss.,1,6,4,12,1,3
742,13100,BACR12BM217,"Seal    Ring,Back Up-Supply",TUIfly Nordic,30.0000,30.000000,1.00,9,10.0,EA,BATCH,,,,,,6,4,2,2,2,2
743,13105,BACS12GR3L17,Screw,"The Boeing Comp, Spare Dist Cent",2530.0000,2530.000000,1.00,16,100.0,EA,BATCH,,,,,,1,300,5,2255,6,2403
744,13107,BACS31H2B,Support (from SB-767-28A0085),"The Boeing Comp, Spare Dist Cent",56.0000,616.000000,11.00,37,10.0,EA,BATCH,,,,,,4,200,11,505,5,380
745,13110,BACW10P250CC,Washer,"The Boeing Comp, Spare Dist Cent",35.0000,17.500000,0.50,16,100.0,EA,BATCH,,,,,,5,60,5,31,9,78
746,13119,AS115-06-0184,HOSE,STS Air-Pro,2.0000,143.000000,71.50,91,10.0,EA,BATCH,,min-max,1.0,2.0,,0,0,0,0,0,0
747,13136,BACB30NW6K6X,Bolt,"The Boeing Comp, Spare Dist Cent",153.0000,229.500000,1.50,42,100.0,EA,BATCH,,,,,,5,121,19,262,22,179
748,13138,BACB30NW8K6X,Bolt,Boeing Distribution Services INC. (KLX),139.0000,278.000000,2.00,12,100.0,EA,BATCH,,,,,,10,107,12,65,6,52
749,13163,ATRIX,Handcreme 200.Ml,Parlogis ehf.,30.0000,99.999900,3.33,10,10.0,EA,BATCH,,,,,,6,30,6,16,7,24
750,13166,BACN10KE3B2CD,Nut Plate,"The Boeing Comp, Spare Dist Cent",18.0000,18.000000,1.00,7,10.0,EA,BATCH,,,,,,3,16,5,25,4,7
751,13170,BACR13CD2,Relay,Boeing Distribution Services INC. (KLX),5.0000,69.166650,13.83,16,10.0,EA,BATCH,,,,,,17,16,9,9,19,17
752,13175,BACS12HN08-8,Screw,Boeing Distribution Services INC. (KLX),125.0000,250.000000,2.00,11,10.0,EA,BATCH,,,,,,5,44,7,29,3,21
753,13178,BACW10BP14ACU,Washer,"The Boeing Comp, Spare Dist Cent",51.0000,51.000000,1.00,21,10.0,EA,BATCH,,min-max,20.0,20.0,737Max Mótorskipti 13.12.22,13,48,29,48,19,50
754,13194,B00574500000,HYDRODLOCK,Aviointeriors S.P.A.,3.0000,348.000000,116.00,119,10.0,EA,BATCH,,,,,28.09.23 - Req Halli,49,154,26,65,18,12
755,13218,AS3582-140,Packing,"Boeing Distribution, Inc (Aviall)",3.0000,1.500000,0.50,12,10.0,EA,BATCH,,,,,,6,5,13,16,3,5
756,13247,AS21013,"Bolt    Bihex Hd,",Boeing Distribution Services INC. (KLX),79.0000,158.000000,2.00,16,10.0,EA,BATCH,,min-max,60.0,100.0,,1,2,3,13,2,12
757,13250,AS3209-226,Packing Packing-Preformed,"The Boeing Comp, Spare Dist Cent",144.0000,47.999520,0.33,26,100.0,EA,BATCH,,,,,,140,280,101,186,54,92
758,13283,BACB30LM6HU3,BOLT,"The Boeing Comp, Spare Dist Cent",13.0000,676.000000,52.00,19,10.0,EA,BATCH,,min-max,12.0,14.0,,0,0,0,0,0,0
759,13308,BACB30MY6K8,Bolt,"The Boeing Comp, Spare Dist Cent",15.0000,30.000000,2.00,13,10.0,EA,BATCH,,,,,,2,8,4,21,3,4
760,13311,BACB30NN3K23,BOLT,"The Boeing Comp, Spare Dist Cent",29.0000,145.000000,5.00,9,10.0,EA,BATCH,,,,,,4,15,0,0,6,30
761,13312,BACB30NR4K17,Bolt,"The Boeing Comp, Spare Dist Cent",4.0000,4.000000,1.00,4,10.0,EA,BATCH,,,,,,2,13,0,0,5,7
762,13344,BACB30LE4DU21,BOLT,"The Boeing Comp, Spare Dist Cent",2.0000,128.000000,64.00,8,10.0,EA,BATCH,,,,,,1,1,1,1,6,5
763,13354,BACB30NN4K11,Bolt,Boeing Distribution Services INC. (KLX),348.0000,696.000000,2.00,23,100.0,EA,BATCH,,,,,,5,120,8,211,6,48
764,13357,BACB30NW5K3,Bolt,"The Boeing Comp, Spare Dist Cent",245.0000,122.500000,0.50,36,100.0,EA,BATCH,,,,,,3,49,6,35,8,65
765,13400,9175M97P02,SEAL,Jet International Company LLC,12.0000,3348.000000,279.00,22,10.0,EA,BATCH,,min-max,2.0,10.0,,12,5,7,3,6,2
766,13409,BLC10GT76,PIN - BALL LOCK,Boeing Distribution Services INC. (KLX),10.0000,2070.000000,207.00,25,10.0,EA,BATCH,,min-max,1.0,2.0,,0,0,0,0,0,0
767,13424,BACB30NX6K2X,Bolt,Boeing Distribution Services INC. (KLX),65.0000,130.000000,2.00,10,100.0,EA,BATCH,,,,,,7,39,11,82,11,156
768,13437,BACB30NX6K7X,Bolt,"The Boeing Comp, Spare Dist Cent",43.0000,86.000000,2.00,25,100.0,EA,BATCH,,,,,,3,15,9,31,13,158
769,13442,BACB30NY6K6,Bolt,Boeing Distribution Services INC. (KLX),197.0000,197.000000,1.00,11,100.0,EA,BATCH,,,,,,6,31,4,90,4,33
770,13458,BACS12HN06-7,Screw,"The Boeing Comp, Spare Dist Cent",159.0000,238.500000,1.50,45,10.0,EA,BATCH,,,,,,2,6,7,23,3,8
771,13474,9175M98P02,GASKET - LUBE IN SEAL,Jet International Company LLC,19.0000,2660.000000,140.00,15,10.0,EA,BATCH,,,,,,10,5,7,3,6,2
772,13481,BACW10P388GE,WASHER,"The Boeing Comp, Spare Dist Cent",143.0000,0.000000,0.00,6,10.0,EA,BATCH,,,,,,9,56,0,0,0,0
