,item_number,consumption_date,qty
51631,BACB30NM3K5,2023-10-02,4.0
51632,BACB30PN12-32M,2023-10-02,4.0
51633,BACB30PN14-37M,2023-10-02,4.0
51634,BACB30XD3K4,2023-10-02,1.0
51635,BACC47CP1A,2023-10-02,2.0
51636,BACN11AG3,2023-10-02,16.0
51637,BACP18BC02A06P,2023-10-02,2.0
51638,BACS12CK3U10,2023-10-02,62.0
51639,BACS12GU3K18,2023-10-02,58.0
51640,BACS12GU3K20,2023-10-02,58.0
51641,BACS12GU3K30,2023-10-02,6.0
51642,BACS12GU3K32,2023-10-02,2.0
51643,BACS12HL3AK18,2023-10-02,58.0
51644,BACS18BF1,2023-10-02,2.0
51645,BACS38K1,2023-10-02,20.0
51646,BACS38W3,2023-10-02,54.0
51647,BACW10BP12ACU,2023-10-02,4.0
51648,BACW10BP14ACU,2023-10-02,4.0
51649,BACW10BP3CD,2023-10-02,4.0
51650,BACW10BP4CD,2023-10-02,1.0
51651,BACW10P250CC,2023-10-02,8.0
51652,BMS3-33,2023-10-02,4.0
51653,CASTR0LAER040,2023-10-02,1.0
51654,CD01068F4,2023-10-02,2.0
51655,CVH400KA,2023-10-02,3.0
51656,FB016830,2023-10-02,1.0
51657,G02219,2023-10-02,2.0
51658,GREASE33TUBE,2023-10-02,4.0
51659,J100,2023-10-02,1.0
51660,JPM182,2023-10-02,1.0
51661,JYK121,2023-10-02,3.0
51662,KT43-1276,2023-10-02,64.0
51663,LM522510-20629,2023-10-02,1.0
51664,M224713A-20629,2023-10-02,1.0
51665,M25988-1-110,2023-10-02,4.0
51666,M25988-2-036,2023-10-02,1.0
51667,M31400,2023-10-02,2.0
51668,M83485-1-008,2023-10-02,2.0
51669,M83485-1-214,2023-10-02,4.0
51670,M83485-1-906,2023-10-02,1.0
51671,MARWEAR BLACK L,2023-10-02,20.0
51672,MARWEAR BLACK XL,2023-10-02,75.0
51673,MARWEAR BLACK XXL,2023-10-02,10.0
51674,MS28782-19,2023-10-02,3.0
51675,MS28782-25,2023-10-02,6.0
51676,MS28783-6,2023-10-02,8.0
51677,MS29513-111,2023-10-02,4.0
51678,NAS1149F0332P,2023-10-02,16.0
51679,NAS1611-114A,2023-10-02,5.0
51680,NAS1611-214A,2023-10-02,5.0
51681,NAS1611-220A,2023-10-02,4.0
51682,NAS1611-226,2023-10-02,1.0
51683,NAS1611-226A,2023-10-02,1.0
51684,NAS1611-228A,2023-10-02,4.0
51685,NAS1612-10A,2023-10-02,4.0
51686,NAS1612-12,2023-10-02,2.0
51687,NAS1612-8,2023-10-02,1.0
51688,NAS43DD3-87FC,2023-10-02,2.0
51689,NAS620-4L,2023-10-02,6.0
51690,NAS620C8,2023-10-02,30.0
51691,P196698,2023-10-02,1.0
51692,PLT1.5M-M0,2023-10-02,20.0
51693,PS870B1-2,2023-10-02,1.0
51694,PS870B2,2023-10-02,2.0
51695,PS890A2,2023-10-02,-2.0
51696,RTV174,2023-10-02,1.0
51697,S8990-608,2023-10-02,1.0
51698,S9028A905,2023-10-02,2.0
51699,SAMPLEKIT,2023-10-02,2.0
51700,SL4750NA,2023-10-02,4.0
51701,SL4751NA,2023-10-02,4.0
51702,SLR4124C12,2023-10-02,4.0
51703,SLR4124C14,2023-10-02,4.0
51704,TR-RG6,2023-10-02,1.0
51705,YA211-25,2023-10-02,1.0
51706,02-09-0020-99,2023-10-03,66.0
51707,101F171-5,2023-10-03,2.0
51708,161T1207-2,2023-10-03,1.0
51709,21510-51,2023-10-03,1.0
51710,26-403,2023-10-03,6.0
51711,29675-20629,2023-10-03,2.0
51712,29685-20629,2023-10-03,3.0
51713,3011,2023-10-03,3.0
51714,324484,2023-10-03,10.0
51715,38FA602,2023-10-03,1.0
51716,39-188,2023-10-03,1.0
51717,537-206-2,2023-10-03,1.0
51718,549-6,2023-10-03,12.0
51719,68-1524,2023-10-03,6.0
51720,68-1573,2023-10-03,6.0
51721,69-69882-5,2023-10-03,6.0
51722,69-69882-7,2023-10-03,6.0
51723,7101-26,2023-10-03,-1.0
51724,7577741,2023-10-03,1.0
51725,8306-25-05-02,2023-10-03,0.0
51726,AN4H5A,2023-10-03,8.0
51727,BACB30LM5U2,2023-10-03,2.0
51728,BACB30NN3K4,2023-10-03,10.0
51729,BACB30NN3K5,2023-10-03,10.0
51730,BACB30NN3K7,2023-10-03,10.0
51731,BACB30VF3K5,2023-10-03,20.0
51732,BACB30XD3K5G,2023-10-03,10.0
51733,BACB30ZE4-5,2023-10-03,11.0
51734,BACP18BC02A06P,2023-10-03,4.0
51735,BACP18BC03A10P,2023-10-03,2.0
51736,BMS3-23TYIICL2,2023-10-03,1.0
51737,BMS3-33,2023-10-03,5.0
51738,C0RBAN23AER0S0L,2023-10-03,1.0
51739,GREASE33TUBE,2023-10-03,5.0
51740,KPC3-480-325,2023-10-03,0.0
51741,MS20427M4-5,2023-10-03,6.0
51742,MS28782-25,2023-10-03,2.0
51743,N5000-150H,2023-10-03,6.0
51744,NAS1611-114A,2023-10-03,1.0
51745,NAS1611-220A,2023-10-03,1.0
51746,NAS1612-4,2023-10-03,2.0
51747,NAS1612-6A,2023-10-03,2.0
51748,PEFLX2-201,2023-10-03,1.0
51749,PEMT74H52A-11,2023-10-03,1.0
51750,PLD3251031-01,2023-10-03,1.0
51751,PS870B1-2,2023-10-03,1.0
51752,PS870B2,2023-10-03,4.0
51753,Q4554,2023-10-03,1.0
51754,RS1SG,2023-10-03,3.0
51755,SP20523,2023-10-03,1.0
51756,TURB0NYC0IL600,2023-10-03,9.0
51757,01940-007,2023-10-04,1.0
51758,01956-003,2023-10-04,1.0
51759,02-09-0020-99,2023-10-04,66.0
51760,038057-00-81,2023-10-04,1.0
51761,122157T030,2023-10-04,1.0
51762,134-242,2023-10-04,2.0
51763,134-366-1,2023-10-04,1.0
51764,1691,2023-10-04,1.0
51765,20-520WA,2023-10-04,2.0
51766,2-267S317-60,2023-10-04,1.0
51767,26-424,2023-10-04,6.0
51768,28301-12,2023-10-04,1.0
51769,289-601-248,2023-10-04,4.0
51770,2D7008-11DFW,2023-10-04,2.0
51771,3011,2023-10-04,1.0
51772,342-118-1,2023-10-04,12.0
51773,38FA602,2023-10-04,1.0
51774,3M77,2023-10-04,1.0
51775,411N1114-12A,2023-10-04,1.0
51776,411N3210-90,2023-10-04,4.0
51777,44066WE,2023-10-04,12.0
51778,45-308,2023-10-04,12.0
51779,4551,2023-10-04,1.0
51780,502637,2023-10-04,1.0
51781,53-224,2023-10-04,2.0
51782,537-206-2,2023-10-04,1.0
51783,54-644,2023-10-04,1.0
51784,549-49,2023-10-04,2.0
51785,572757-1,2023-10-04,2.0
51786,66-18189-1,2023-10-04,1.0
51787,68-1125,2023-10-04,2.0
51788,68-1510,2023-10-04,6.0
51789,68-1524,2023-10-04,6.0
51790,68-1573,2023-10-04,6.0
51791,68-185,2023-10-04,1.0
51792,68-269,2023-10-04,2.0
51793,720752-14WE,2023-10-04,2.0
51794,80-702,2023-10-04,36.0
51795,8-348-02,2023-10-04,0.0
51796,93-965,2023-10-04,6.0
51797,A0696Y,2023-10-04,1.0
51798,AGATL4269111176,2023-10-04,1.0
51799,AS3208-02,2023-10-04,2.0
51800,AS43003-906,2023-10-04,1.0
51801,AS43003-908,2023-10-04,6.0
51802,BACB30XD3K10,2023-10-04,10.0
51803,BACB30XD3K10G,2023-10-04,10.0
51804,BACB30XD3K5,2023-10-04,10.0
51805,BACB30ZE4-10,2023-10-04,1.0
51806,BACB30ZE4-5,2023-10-04,50.0
51807,BACN10HC4,2023-10-04,1.0
51808,BACN10JR3F,2023-10-04,1.0
51809,BACN11AG4,2023-10-04,6.0
51810,BACS12CK3U10,2023-10-04,64.0
51811,BACS12GR3L10,2023-10-04,300.0
51812,BACS18BF1,2023-10-04,5.0
51813,BACS38AD2,2023-10-04,20.0
51814,BMS3-33,2023-10-04,-3.0
51815,C0RBAN27L,2023-10-04,1.0
51816,ENV0TITE,2023-10-04,2000.0
51817,F15T12WW,2023-10-04,2.0
51818,GREASE33TUBE,2023-10-04,-3.0
51819,H3368-9C,2023-10-04,-1.0
51820,HLX64621,2023-10-04,2.0
51821,JUP1182-1,2023-10-04,2.0
51822,KB27161,2023-10-04,1.0
51823,L0T0XANE,2023-10-04,20.0
51824,LJ38085,2023-10-04,1.0
51825,LM718947-20629,2023-10-04,1.0
51826,M31400,2023-10-04,1.0
51827,M81824-1-2,2023-10-04,4.0
51828,MARWEAR BLACK L,2023-10-04,10.0
51829,MS28775-012,2023-10-04,1.0
51830,MS28775-216,2023-10-04,1.0
51831,MS29512-04,2023-10-04,1.0
51832,MS29513-121,2023-10-04,1.0
51833,MS9245-25,2023-10-04,11.0
51834,MS9385-07,2023-10-04,0.0
51835,N5000-150H,2023-10-04,6.0
51836,NAS1611-011,2023-10-04,2.0
51837,NAS1611-211,2023-10-04,1.0
51838,PC-233,2023-10-04,1.0
51839,PD600M011AT05,2023-10-04,2.0
51840,PLT3IM,2023-10-04,100.0
51841,PMI3252111-01,2023-10-04,1.0
51842,PS870B2,2023-10-04,3.0
51843,Q4554,2023-10-04,1.0
51844,Q4559X,2023-10-04,4.0
51845,QA07624,2023-10-04,1.0
51846,RF807,2023-10-04,1.0
51847,RTV106,2023-10-04,2.0
51848,SKYDR0L500B4,2023-10-04,1.0
51849,TR-113,2023-10-04,4.0
51850,UL36013,2023-10-04,1.0
51851,YA211-25,2023-10-04,1.0
51852,130-28,2023-10-05,2.0
51853,1743705,2023-10-05,1.0
51854,26-403,2023-10-05,1.0
51855,347K63-1,2023-10-05,3.0
51856,411N3210-90,2023-10-05,4.0
51857,44066WE,2023-10-05,2.0
51858,4551,2023-10-05,1.0
51859,537-206-2,2023-10-05,1.0
51860,56-592,2023-10-05,10.0
51861,68-1125,2023-10-05,2.0
51862,720752-14WE,2023-10-05,-1.0
51863,A1-26-0086-002,2023-10-05,0.0
51864,AN4H5A,2023-10-05,16.0
51865,AS3208-02,2023-10-05,1.0
51866,AS43003-908,2023-10-05,0.0
51867,BACB30XD3K5,2023-10-05,2.0
51868,BACB30XD3K6,2023-10-05,6.0
51869,BACB30XD3K7,2023-10-05,10.0
51870,BACB30XD3K7G,2023-10-05,10.0
51871,BACB30ZE4-5,2023-10-05,1.0
51872,BACC10DK6,2023-10-05,1.0
51873,BACP18BC03A08P,2023-10-05,3.0
51874,BACP18BC03A10P,2023-10-05,5.0
51875,BACR15DR3AN5,2023-10-05,2.0
51876,BACS12FA3K16,2023-10-05,20.0
51877,BACS38K1,2023-10-05,3.0
51878,BC10,2023-10-05,2.0
51879,BMS3-33,2023-10-05,10.0
51880,BMS8-45H,2023-10-05,3.0
51881,C28-15,2023-10-05,10.0
51882,CR3213-4-03,2023-10-05,4.0
51883,GREASE33TUBE,2023-10-05,10.0
51884,K30B12,2023-10-05,50.0
51885,L0CTITE222,2023-10-05,1.0
51886,LM522510-20629,2023-10-05,2.0
51887,M0LYC0TEGRAPIDP,2023-10-05,100.0
51888,M0LYK0TED321R400,2023-10-05,2.0
51889,M224713A20629,2023-10-05,2.0
51890,M224713A-20629,2023-10-05,2.0
51891,M224749-20629,2023-10-05,2.0
51892,M25988-1-110,2023-10-05,1.0
51893,M81824-1-2,2023-10-05,10.0
51894,MS28778-12,2023-10-05,1.0
51895,MS29512-04,2023-10-05,-1.0
51896,MS29513-121,2023-10-05,-1.0
51897,MS35338-43,2023-10-05,1.0
51898,N5000-150H,2023-10-05,6.0
51899,NAS1611-011,2023-10-05,10.0
51900,PD600M011AT05,2023-10-05,4.0
51901,PLT4SC,2023-10-05,3.0
51902,PS870B2,2023-10-05,2.0
51903,RTV157,2023-10-05,1.0
51904,SC1L500031-10,2023-10-05,1.0
51905,SKYDR0L500B4,2023-10-05,4.0
51906,VVP236,2023-10-05,0.0
51907,130-28,2023-10-06,6.0
51908,16202-022,2023-10-06,4.0
51909,16202-025,2023-10-06,3.0
51910,16202-027,2023-10-06,4.0
51911,20-520WA,2023-10-06,2.0
51912,213A6404-1,2023-10-06,1.0
51913,216069-5,2023-10-06,1.0
51914,251N1241-4,2023-10-06,1.0
51915,26-424,2023-10-06,6.0
51916,266-340,2023-10-06,1.0
51917,28301-12,2023-10-06,3.0
51918,289-601-248,2023-10-06,3.0
51919,2D7008-13DFW,2023-10-06,1.0
51920,340121020,2023-10-06,4.0
51921,378-256,2023-10-06,4.0
51922,398FR,2023-10-06,3.0
51923,4100170-015-03,2023-10-06,3.0
51924,4100170-045-01,2023-10-06,3.0
51925,411N1114-12A,2023-10-06,1.0
51926,45-308,2023-10-06,6.0
51927,4554,2023-10-06,1.0
51928,4812-105,2023-10-06,4.0
51929,4812-107,2023-10-06,8.0
51930,4812-133,2023-10-06,1.0
51931,4812-135,2023-10-06,4.0
51932,4812-141,2023-10-06,4.0
51933,4812-172,2023-10-06,4.0
51934,4812-25-1,2023-10-06,2.0
51935,4812-31,2023-10-06,32.0
51936,4812-70,2023-10-06,3.0
51937,53-224,2023-10-06,2.0
51938,53-341,2023-10-06,6.0
51939,537-206-2,2023-10-06,1.0
51940,549-6,2023-10-06,12.0
51941,65C33095-5,2023-10-06,24.0
51942,65C33161-5,2023-10-06,14.0
51943,68-1125,2023-10-06,2.0
51944,68-1460,2023-10-06,1.0
51945,68-1510,2023-10-06,6.0
51946,68-1524,2023-10-06,6.0
51947,68-1573,2023-10-06,6.0
51948,68-269,2023-10-06,2.0
51949,69-69882-5,2023-10-06,2.0
51950,69-69882-7,2023-10-06,2.0
51951,69906,2023-10-06,2.0
51952,7513128,2023-10-06,1.0
51953,93-965,2023-10-06,6.0
51954,A1-26-0086-002,2023-10-06,9.0
51955,AN3-5A,2023-10-06,16.0
51956,AS3208-10,2023-10-06,2.0
51957,BACB30NN3K10,2023-10-06,20.0
51958,BACB30NN3K12,2023-10-06,5.0
51959,BACB30NN3K2,2023-10-06,10.0
51960,BACB30NN3K3,2023-10-06,10.0
51961,BACB30XD3K4,2023-10-06,21.0
51962,BACB30XD3K5,2023-10-06,10.0
51963,BACB30XD3K6,2023-10-06,1.0
51964,BACC10DK4,2023-10-06,1.0
51965,BACN10JR3F,2023-10-06,2.0
51966,BACN11AG3,2023-10-06,17.0
51967,BACN11AG4,2023-10-06,6.0
51968,BACP18BC03A10P,2023-10-06,1.0
51969,BACR12BM211,2023-10-06,2.0
51970,BACS12FA3K4,2023-10-06,2.0
51971,BACS38K1,2023-10-06,-1.0
51972,C11236-211B,2023-10-06,2.0
51973,CASTR0LAER040,2023-10-06,20.0
51974,CVH400KA,2023-10-06,8.0
51975,ELW73-200001-24,2023-10-06,1.0
51976,L0CKWIRE032,2023-10-06,1.0
51977,M224713A20629,2023-10-06,1.0
51978,M224713A-20629,2023-10-06,1.0
51979,MS16624-4025,2023-10-06,4.0
51980,MS24693-C276,2023-10-06,1.0
51981,MS28782-19,2023-10-06,1.0
51982,MS28783-6,2023-10-06,2.0
51983,MS51957-53,2023-10-06,24.0
51984,MS9245-25,2023-10-06,11.0
51985,N5000-150H,2023-10-06,6.0
51986,NAS1149F0332P,2023-10-06,1.0
51987,NAS1611-015,2023-10-06,2.0
51988,NAS1611-135A,2023-10-06,3.0
51989,NAS1611-211,2023-10-06,1.0
51990,NAS1611-214A,2023-10-06,1.0
51991,NAS1611-228A,2023-10-06,1.0
51992,NAS1612-10A,2023-10-06,1.0
51993,NAS43DD3-60,2023-10-06,1.0
51994,P629-3,2023-10-06,3.0
51995,PR1440LS,2023-10-06,1.0
51996,PS870B2,2023-10-06,2.0
51997,R9003,2023-10-06,-1.0
51998,SC1L500031-10,2023-10-06,-1.0
51999,285N0412-1,2023-10-07,1.0
52000,2A254-0371,2023-10-07,2.0
52001,44066WE,2023-10-07,6.0
52002,720752-14WE,2023-10-07,1.0
52003,7577741,2023-10-07,1.0
52004,856504-2,2023-10-07,1.0
52005,A1-26-0086-002,2023-10-07,9.0
52006,AS3208-02,2023-10-07,1.0
52007,AS43003-908,2023-10-07,3.0
52008,ELW73-200001-24,2023-10-07,-1.0
52009,F15T12WW,2023-10-07,2.0
52010,MS28782-25,2023-10-07,2.0
52011,NAS1611-114A,2023-10-07,1.0
52012,NAS1611-220A,2023-10-07,1.0
52013,PS870B1-2,2023-10-07,1.0
52014,S8990-605,2023-10-07,1.0
52015,S8990-608,2023-10-07,1.0
52016,YA211-25,2023-10-07,2.0
52017,1355-606,2023-10-08,2.0
52018,1665,2023-10-08,1.0
52019,182628,2023-10-08,1.0
52020,285N0412-1,2023-10-08,-1.0
52021,33M100,2023-10-08,1.0
52022,411N3210-90,2023-10-08,4.0
52023,44066WE,2023-10-08,12.0
52024,4551,2023-10-08,1.0
52025,70-1,2023-10-08,1.0
52026,720752-14WE,2023-10-08,2.0
52027,73-00015-00001,2023-10-08,1.0
52028,7577741,2023-10-08,1.0
52029,A1-26-0086-002,2023-10-08,2.0
52030,AS3208-02,2023-10-08,2.0
52031,AS3208-06,2023-10-08,1.0
52032,AS43003-908,2023-10-08,6.0
52033,AS43013-154,2023-10-08,1.0
52034,BACN11AG3,2023-10-08,1.0
52035,BMS5-63TY2CLB1-2,2023-10-08,1.0
52036,BRAYC0599,2023-10-08,7.0
52037,DAPC02200,2023-10-08,1.0
52038,HLX64621,2023-10-08,1.0
52039,ICE100123-50,2023-10-08,1.0
52040,M83485-1-906,2023-10-08,2.0
52041,MIL-PRF-6085,2023-10-08,1.0
52042,MS28782-25,2023-10-08,2.0
52043,NAS1149D0463J,2023-10-08,2.0
52044,NAS1611-114A,2023-10-08,1.0
52045,NAS1611-220A,2023-10-08,1.0
52046,P2-07-0021-002,2023-10-08,2.0
52047,QA03963WE,2023-10-08,1.0
52048,TURB0NYC0IL600,2023-10-08,22.0
52049,TURBONYCOIL3516,2023-10-08,10.0
52050,1132,2023-10-09,2.0
52051,2024T3-080,2023-10-09,6.0
52052,21510-51,2023-10-09,1.0
52053,2602195,2023-10-09,1.0
52054,266-340,2023-10-09,1.0
52055,2D7008-12DFW,2023-10-09,1.0
52056,315A6326-1,2023-10-09,-1.0
52057,315A6326-14,2023-10-09,-2.0
52058,315A6326-19,2023-10-09,-1.0
52059,315A6326-2,2023-10-09,-1.0
52060,315A6326-7,2023-10-09,-1.0
52061,324484,2023-10-09,-2.0
52062,33M100,2023-10-09,1.0
52063,3876415-4,2023-10-09,1.0
52064,398FR,2023-10-09,1.0
52065,4208-100,2023-10-09,1.0
52066,42302-102,2023-10-09,1.0
52067,43-1329,2023-10-09,4.0
52068,44066WE,2023-10-09,6.0
52069,68-269,2023-10-09,2.0
52070,720752-14WE,2023-10-09,1.0
52071,740001,2023-10-09,0.0
52072,7577741,2023-10-09,2.0
52073,8306-25-05-02,2023-10-09,1.0
52074,9402-25-05,2023-10-09,2.0
52075,A1-26-0086-002,2023-10-09,9.0
52076,ABS4063P,2023-10-09,3.0
52077,AS3208-02,2023-10-09,1.0
52078,AS3208-05,2023-10-09,1.0
52079,AS3208-10,2023-10-09,1.0
52080,AS43003-908,2023-10-09,3.0
52081,BACB30XD3K6,2023-10-09,-1.0
52082,BACC10GU101,2023-10-09,1.0
52083,BACC47CP1A,2023-10-09,-2.0
52084,BACR12BM115,2023-10-09,1.0
52085,BACR12BM212,2023-10-09,1.0
52086,BACS12GR3L10,2023-10-09,294.0
52087,BACS12HN3-8,2023-10-09,4.0
52088,CVH400KA,2023-10-09,10.0
52089,F15T12WW,2023-10-09,25.0
52090,GAW1122029,2023-10-09,3.0
52091,HLX64621,2023-10-09,3.0
52092,J100,2023-10-09,1.0
52093,J1438P020,2023-10-09,1.0
52094,J1439P020,2023-10-09,2.0
52095,KR0IL,2023-10-09,1.0
52096,L507910-20629,2023-10-09,1.0
52097,M25988-1-905,2023-10-09,2.0
52098,M83461-1-226,2023-10-09,3.0
52099,MARWEAR BLACK M,2023-10-09,10.0
52100,MARWEAR BLACK XL,2023-10-09,10.0
52101,MARWEAR BLACK XXL,2023-10-09,10.0
52102,MS28782-25,2023-10-09,4.0
52103,MS29513-226,2023-10-09,3.0
52104,NAS1611-011,2023-10-09,30.0
52105,NAS1611-114A,2023-10-09,2.0
52106,NAS1611-115,2023-10-09,1.0
52107,NAS1611-220A,2023-10-09,2.0
52108,NAS1612-12,2023-10-09,1.0
52109,NAS43DD1-39FC,2023-10-09,3.0
52110,P2-07-0021-002,2023-10-09,18.0
52111,P629-3,2023-10-09,1.0
52112,PD600M011AT05,2023-10-09,30.0
52113,PR1776MB1-2-60Z,2023-10-09,1.0
52114,PS870B1-2,2023-10-09,2.0
52115,PS870B2,2023-10-09,6.0
52116,PS890A2,2023-10-09,1.0
52117,RTV118,2023-10-09,1.0
52118,SP-0000223,2023-10-09,2.0
52119,TR-RG6,2023-10-09,1.0
52120,266-340,2023-10-10,1.0
52121,315295700072,2023-10-10,6.0
52122,3205-15,2023-10-10,11.0
52123,389A-20629,2023-10-10,1.0
52124,44066WE,2023-10-10,-6.0
52125,45-308,2023-10-10,6.0
52126,46365A87,2023-10-10,1.0
52127,65C33095-5,2023-10-10,7.0
52128,720752-10WE,2023-10-10,1.0
52129,720752-14WE,2023-10-10,1.0
52130,720752-58,2023-10-10,1.0
52131,A1-26-0086-002,2023-10-10,-9.0
52132,"A-A-59474 TYPE I, CLASS 4",2023-10-10,1.0
52133,AGS3900,2023-10-10,2.0
52134,AS3208-02,2023-10-10,2.0
52135,AS3208-06,2023-10-10,1.0
52136,B00574500000,2023-10-10,0.0
52137,BACB30NM3K4,2023-10-10,12.0
52138,BACB30NW6K4Y,2023-10-10,5.0
52139,BACB30NW6K5Y,2023-10-10,5.0
52140,BACB30NW6K6Y,2023-10-10,5.0
52141,BACB30NW6K7Y,2023-10-10,2.0
52142,BACB30PN12-24,2023-10-10,0.0
52143,BACB30PN12-24M,2023-10-10,0.0
52144,BACB30PN14-34,2023-10-10,0.0
52145,BACB30XD3K7,2023-10-10,2.0
52146,BACB30XD3K7G,2023-10-10,2.0
52147,BACN10YR3CM,2023-10-10,1.0
52148,BACR12BM211,2023-10-10,2.0
52149,BACR15BB6D6C,2023-10-10,3.0
52150,BACR15GA5-8,2023-10-10,2.0
52151,BACS12ER3K10,2023-10-10,20.0
52152,BACS12FA3K10,2023-10-10,15.0
52153,BACT12AC49,2023-10-10,2.0
52154,BACW10BP12ACU,2023-10-10,4.0
52155,BHV7093L,2023-10-10,18.0
52156,C0RBAN27L,2023-10-10,3.0
52157,C11236-211B,2023-10-10,2.0
52158,CIET22D01,2023-10-10,10.0
52159,J100,2023-10-10,-1.0
52160,KB27112,2023-10-10,1.0
52161,KB27130,2023-10-10,1.0
52162,KB27133,2023-10-10,1.0
52163,L507949-20629,2023-10-10,4.0
52164,M83248-1-011,2023-10-10,2.0
52165,M83248-1-907,2023-10-10,2.0
52166,M83461-1-226,2023-10-10,2.0
52167,MARWEAR BLACK L,2023-10-10,20.0
52168,MARWEAR BLACK M,2023-10-10,10.0
52169,MARWEAR BLACK XL,2023-10-10,20.0
52170,MARWEAR BLACK XXL,2023-10-10,20.0
52171,MS28782-25,2023-10-10,-2.0
52172,MS29513-226,2023-10-10,2.0
52173,NAS1611-211,2023-10-10,1.0
52174,NAS1611-220A,2023-10-10,-1.0
52175,NAS1612-6A,2023-10-10,2.0
52176,NAS1612-8,2023-10-10,1.0
52177,P2-07-0021-002,2023-10-10,-7.0
52178,P421-1,2023-10-10,1.0
52179,PS870B1-2,2023-10-10,1.0
52180,PS870B2,2023-10-10,3.0
52181,PS890A2,2023-10-10,1.0
52182,S9413-012,2023-10-10,2.0
52183,SC1L500031-10,2023-10-10,1.0
52184,SKYDR0L500B4,2023-10-10,1.0
52185,SP-0000223,2023-10-10,1.0
52186,TURB0NYC0IL600,2023-10-10,10.0
52187,UL17715,2023-10-10,-10.0
52188,USB3-02-CWR451,2023-10-10,1.0
52189,01940-007,2023-10-11,1.0
52190,01956-003,2023-10-11,1.0
52191,130-28,2023-10-11,12.0
52192,20-520WA,2023-10-11,2.0
52193,2-267S317-60,2023-10-11,1.0
52194,26-424,2023-10-11,6.0
52195,266-340,2023-10-11,1.0
52196,289-601-248,2023-10-11,0.0
52197,3011,2023-10-11,2.0
52198,324484,2023-10-11,2.0
52199,38FA602,2023-10-11,1.0
52200,44066WE,2023-10-11,12.0
52201,4-460,2023-10-11,1.0
52202,45-308,2023-10-11,6.0
52203,4551,2023-10-11,3.0
52204,53-224,2023-10-11,2.0
52205,53-341,2023-10-11,6.0
52206,54-644,2023-10-11,1.0
52207,549-49,2023-10-11,2.0
52208,549-6,2023-10-11,24.0
52209,56-592,2023-10-11,12.0
52210,68-1125,2023-10-11,2.0
52211,68-1460,2023-10-11,1.0
52212,68-1510,2023-10-11,6.0
52213,68-1524,2023-10-11,6.0
52214,68-1573,2023-10-11,6.0
52215,68-185,2023-10-11,1.0
52216,68-269,2023-10-11,2.0
52217,6839,2023-10-11,2.0
52218,720752-10WE,2023-10-11,1.0
52219,720752-14WE,2023-10-11,3.0
52220,720752-58,2023-10-11,1.0
52221,740001,2023-10-11,1.0
52222,74-989,2023-10-11,6.0
52223,7577741,2023-10-11,2.0
52224,790347,2023-10-11,1.0
52225,93-965,2023-10-11,6.0
52226,A0696Y,2023-10-11,2.0
52227,A1-26-0086-002,2023-10-11,26.0
52228,AC9780F15Y11,2023-10-11,4.0
52229,AL0DINET2CA,2023-10-11,2.0
52230,AN960JD10,2023-10-11,20.0
52231,AS3208-02,2023-10-11,4.0
52232,AS3208-05,2023-10-11,1.0
52233,AS3209-226,2023-10-11,4.0
52234,AS43003-908,2023-10-11,6.0
52235,AV25,2023-10-11,1.0
52236,BAC27DXT31,2023-10-11,3.0
52237,BACB30XD3K10,2023-10-11,30.0
52238,BACB30XD3K10G,2023-10-11,30.0
52239,BACC30R6,2023-10-11,90.0
52240,BACC47CP1A,2023-10-11,2.0
52241,BACJ40AP20-07,2023-10-11,1.0
52242,BACN11AG4,2023-10-11,1.0
52243,BACN11G3A1CD,2023-10-11,1.0
52244,BACR12BM211,2023-10-11,2.0
52245,BACR13CF2A,2023-10-11,1.0
52246,BACR15CE5AD8,2023-10-11,4.0
52247,BACR15GF6D10,2023-10-11,1.0
52248,BACR15GF6D6,2023-10-11,1.0
52249,BACR15GF6D7,2023-10-11,1.0
52250,BACR15GF6D9,2023-10-11,1.0
52251,BACS18BF1,2023-10-11,45.0
52252,BACS31H1A,2023-10-11,60.0
52253,BMS3-32TYPE1,2023-10-11,20.0
52254,BRF200C3D,2023-10-11,1.0
52255,C0RBAN27L,2023-10-11,1.0
52256,C11236-211B,2023-10-11,2.0
52257,HL70-6,2023-10-11,90.0
52258,HLX64621,2023-10-11,-1.0
52259,KB27108,2023-10-11,1.0
52260,KB27120,2023-10-11,3.0
52261,KB27122,2023-10-11,2.0
52262,KB27127,2023-10-11,1.0
52263,KB27130,2023-10-11,2.0
52264,KT43-1276,2023-10-11,1.0
52265,M31400,2023-10-11,2.0
52266,M39029-1-101,2023-10-11,5.0
52267,M83485-1-214,2023-10-11,4.0
52268,MS28782-25,2023-10-11,6.0
52269,MS9245-25,2023-10-11,11.0
52270,N5000-150H,2023-10-11,6.0
52271,NAS1149D0332K,2023-10-11,4.0
52272,NAS1149D0432J,2023-10-11,54.0
52273,NAS1523AA3R,2023-10-11,28.0
52274,NAS1523AA4R,2023-10-11,54.0
52275,NAS1523AA5R,2023-10-11,4.0
52276,NAS1611-114A,2023-10-11,2.0
52277,NAS1611-211,2023-10-11,1.0
52278,NAS1611-220A,2023-10-11,3.0
52279,P2-07-0021-002,2023-10-11,7.0
52280,PS870B1-2,2023-10-11,3.0
52281,RTV106,2023-10-11,1.0
52282,S9413-012,2023-10-11,2.0
52283,SAU10517,2023-10-11,1.0
52284,SC1L500031-10,2023-10-11,-1.0
